"Cell.ID","Time.point","Intensity","Area"
146,857,9933.00602409638,164
149,857,12145.5988700565,178.5
150,857,9883.10248447205,323
154,857,13005.3413461538,208.5
155,857,10956.2857142857,76.5
156,857,7861.89644970414,679
157,857,12741.9326923077,311.5
0,858,10390.5349854227,685
3,858,16642.8014440433,276
6,858,15119.1257668712,326
10,858,13892.2827586207,288.5
14,858,11935.3552631579,308
24,858,10685.1464737794,553.5
51,858,13740.6455696203,316.5
70,858,10034.7395209581,334.5
81,858,9494.5727482679,433.5
101,858,8095.62658227848,157
106,858,12179.399103139,447
124,858,15235.8666666667,76
128,858,12531.6243093923,365
131,858,7838.17567567568,224.5
134,858,7502.33615819209,354
146,858,9488.40306122449,196
149,858,12234.3536585366,163
150,858,10146.3311036789,299.5
154,858,13269.2445652174,186.5
155,858,11189.8493150685,72
156,858,7813.76253687316,674
157,858,12842.2784810127,315
0,859,10431.9253731343,671
3,859,16441.5729537367,280
6,859,15055.2042042042,334.5
10,859,13661.8066666667,300.5
14,859,11977.1476923077,330
24,859,10683.0813743219,554.5
51,859,13688.8562300319,312
70,859,10096.7643504532,331.5
81,859,9420.88392857143,446.5
101,859,8149.55194805195,150.5
106,859,12101.4731934732,426
124,859,15378.0277777778,72.5
128,859,12595.625,383
131,859,7798.97424892704,234
134,859,7610.32378223496,344.5
146,859,8774.30735930736,230
149,859,12072.4022346369,178.5
150,859,10029.8038585209,312
154,859,13180.3613861386,202.5
