study_id,participant_id,phase,condition,hit,fa
2,104,conditioning,CSm,0.43,0.21
2,104,conditioning,CSp,0.6,0.21
2,104,post-conditioning,CSm,0.27,0.21
2,104,post-conditioning,CSp,0.53,0.21
2,104,pre-conditioning,CSm,0.5,0.21
2,104,pre-conditioning,CSp,0.43,0.21
2,105,conditioning,CSm,0.5,0.1
2,105,conditioning,CSp,0.97,0.27
2,105,post-conditioning,CSm,0.43,0.1
2,105,post-conditioning,CSp,0.6,0.27
2,105,pre-conditioning,CSm,0.63,0.1
2,105,pre-conditioning,CSp,0.8,0.27
2,106,conditioning,CSm,0.9,0.22
2,106,conditioning,CSp,0.73,0.16
2,106,post-conditioning,CSm,0.43,0.22
2,106,post-conditioning,CSp,0.43,0.16
2,106,pre-conditioning,CSm,0.73,0.22
2,106,pre-conditioning,CSp,0.53,0.16
2,108,conditioning,CSm,0.47,0.26
2,108,conditioning,CSp,0.87,0.42
2,108,post-conditioning,CSm,0.23,0.26
2,108,post-conditioning,CSp,0.57,0.42
2,108,pre-conditioning,CSm,0.63,0.26
2,108,pre-conditioning,CSp,0.73,0.42
2,109,conditioning,CSm,0.67,0.54
2,109,conditioning,CSp,0.73,0.39
2,109,post-conditioning,CSm,0.73,0.54
2,109,post-conditioning,CSp,0.63,0.39
2,109,pre-conditioning,CSm,0.77,0.54
2,109,pre-conditioning,CSp,0.53,0.39
2,110,conditioning,CSm,0.77,0.2
2,110,conditioning,CSp,0.47,0.17
2,110,post-conditioning,CSm,0.4,0.2
2,110,post-conditioning,CSp,0.7,0.17
2,110,pre-conditioning,CSm,0.63,0.2
2,110,pre-conditioning,CSp,0.73,0.17
2,111,conditioning,CSm,0.3,0.1
2,111,conditioning,CSp,0.57,0.2
2,111,post-conditioning,CSm,0.23,0.1
2,111,post-conditioning,CSp,0.4,0.2
2,111,pre-conditioning,CSm,0.43,0.1
2,111,pre-conditioning,CSp,0.57,0.2
2,112,conditioning,CSm,0.7,0.59
2,112,conditioning,CSp,0.7,0.41
2,112,post-conditioning,CSm,0.8,0.59
2,112,post-conditioning,CSp,0.73,0.41
2,112,pre-conditioning,CSm,0.83,0.59
2,112,pre-conditioning,CSp,0.8,0.41
2,113,conditioning,CSm,0.9,0.49
2,113,conditioning,CSp,0.77,0.2
2,113,post-conditioning,CSm,0.77,0.49
2,113,post-conditioning,CSp,0.57,0.2
2,113,pre-conditioning,CSm,0.87,0.49
2,113,pre-conditioning,CSp,0.63,0.2
2,114,conditioning,CSm,0.5,0.19
2,114,conditioning,CSp,0.47,0.23
2,114,post-conditioning,CSm,0.6,0.19
2,114,post-conditioning,CSp,0.53,0.23
2,114,pre-conditioning,CSm,0.43,0.19
2,114,pre-conditioning,CSp,0.53,0.23
2,115,conditioning,CSm,0.8,0.29
2,115,conditioning,CSp,0.9,0.2
2,115,post-conditioning,CSm,0.53,0.29
2,115,post-conditioning,CSp,0.57,0.2
2,115,pre-conditioning,CSm,0.6,0.29
2,115,pre-conditioning,CSp,0.67,0.2
2,116,conditioning,CSm,0.87,0.61
2,116,conditioning,CSp,0.5,0.26
2,116,post-conditioning,CSm,0.77,0.61
2,116,post-conditioning,CSp,0.17,0.26
2,116,pre-conditioning,CSm,0.8,0.61
2,116,pre-conditioning,CSp,0.37,0.26
2,117,conditioning,CSm,0.5,0.16
2,117,conditioning,CSp,1,0.29
2,117,post-conditioning,CSm,0.53,0.16
2,117,post-conditioning,CSp,0.73,0.29
2,117,pre-conditioning,CSm,0.47,0.16
2,117,pre-conditioning,CSp,0.8,0.29
2,118,conditioning,CSm,0.47,0.29
2,118,conditioning,CSp,0.43,0.29
2,118,post-conditioning,CSm,0.5,0.29
2,118,post-conditioning,CSp,0.5,0.29
2,118,pre-conditioning,CSm,0.67,0.29
2,118,pre-conditioning,CSp,0.63,0.29
2,119,conditioning,CSm,0.63,0.16
2,119,conditioning,CSp,0.7,0.13
2,119,post-conditioning,CSm,0.6,0.16
2,119,post-conditioning,CSp,0.63,0.13
2,119,pre-conditioning,CSm,0.7,0.16
2,119,pre-conditioning,CSp,0.63,0.13
2,122,conditioning,CSm,0.47,0.21
2,122,conditioning,CSp,0.57,0.28
2,122,post-conditioning,CSm,0.43,0.21
2,122,post-conditioning,CSp,0.5,0.28
2,122,pre-conditioning,CSm,0.67,0.21
2,122,pre-conditioning,CSp,0.6,0.28
2,123,conditioning,CSm,0.83,0.31
2,123,conditioning,CSp,0.8,0.31
2,123,post-conditioning,CSm,0.77,0.31
2,123,post-conditioning,CSp,0.77,0.31
2,123,pre-conditioning,CSm,0.87,0.31
2,123,pre-conditioning,CSp,0.97,0.31
2,124,conditioning,CSm,0.47,0.06
2,124,conditioning,CSp,0.43,0.08
2,124,post-conditioning,CSm,0.4,0.06
2,124,post-conditioning,CSp,0.47,0.08
2,124,pre-conditioning,CSm,0.47,0.06
2,124,pre-conditioning,CSp,0.5,0.08
2,125,conditioning,CSm,0.77,0.46
2,125,conditioning,CSp,0.93,0.27
2,125,post-conditioning,CSm,0.77,0.46
2,125,post-conditioning,CSp,0.67,0.27
2,125,pre-conditioning,CSm,0.83,0.46
2,125,pre-conditioning,CSp,0.97,0.27
2,126,conditioning,CSm,0.7,0.38
2,126,conditioning,CSp,0.77,0.17
2,126,post-conditioning,CSm,0.7,0.38
2,126,post-conditioning,CSp,0.57,0.17
2,126,pre-conditioning,CSm,0.77,0.38
2,126,pre-conditioning,CSp,0.67,0.17
2,127,conditioning,CSm,0.43,0.21
2,127,conditioning,CSp,0.83,0.42
2,127,post-conditioning,CSm,0.23,0.21
2,127,post-conditioning,CSp,0.53,0.42
2,127,pre-conditioning,CSm,0.6,0.21
2,127,pre-conditioning,CSp,0.6,0.42
2,128,conditioning,CSm,0.6,0.12
2,128,conditioning,CSp,0.77,0.17
2,128,post-conditioning,CSm,0.5,0.12
2,128,post-conditioning,CSp,0.6,0.17
2,128,pre-conditioning,CSm,0.6,0.12
2,128,pre-conditioning,CSp,0.67,0.17
3,129,conditioning,CSm,0.67,0.46
3,129,conditioning,CSp,0.53,0.22
3,129,post-conditioning,CSm,0.53,0.46
3,129,post-conditioning,CSp,0.47,0.22
3,129,pre-conditioning,CSm,0.6,0.46
3,129,pre-conditioning,CSp,0.47,0.22
3,130,conditioning,CSm,0.63,0.12
3,130,conditioning,CSp,0.77,0.3
3,130,post-conditioning,CSm,0.53,0.12
3,130,post-conditioning,CSp,0.6,0.3
3,130,pre-conditioning,CSm,0.53,0.12
3,130,pre-conditioning,CSp,0.67,0.3
3,131,conditioning,CSm,0.63,0.34
3,131,conditioning,CSp,0.87,0.28
3,131,post-conditioning,CSm,0.7,0.34
3,131,post-conditioning,CSp,1,0.28
3,131,pre-conditioning,CSm,0.73,0.34
3,131,pre-conditioning,CSp,0.77,0.28
3,132,conditioning,CSm,0.7,0.31
3,132,conditioning,CSp,0.73,0.18
3,132,post-conditioning,CSm,0.6,0.31
3,132,post-conditioning,CSp,0.7,0.18
3,132,pre-conditioning,CSm,0.7,0.31
3,132,pre-conditioning,CSp,0.57,0.18
3,133,conditioning,CSm,0.8,0.14
3,133,conditioning,CSp,0.83,0.17
3,133,post-conditioning,CSm,0.7,0.14
3,133,post-conditioning,CSp,0.87,0.17
3,133,pre-conditioning,CSm,0.9,0.14
3,133,pre-conditioning,CSp,0.67,0.17
3,134,conditioning,CSm,0.8,0.31
3,134,conditioning,CSp,0.7,0.16
3,134,post-conditioning,CSm,0.67,0.31
3,134,post-conditioning,CSp,0.77,0.16
3,134,pre-conditioning,CSm,0.73,0.31
3,134,pre-conditioning,CSp,0.73,0.16
3,135,conditioning,CSm,0.57,0.52
3,135,conditioning,CSp,0.73,0.39
3,135,post-conditioning,CSm,0.8,0.52
3,135,post-conditioning,CSp,0.6,0.39
3,135,pre-conditioning,CSm,0.93,0.52
3,135,pre-conditioning,CSp,0.73,0.39
3,136,conditioning,CSm,0.87,0.56
3,136,conditioning,CSp,0.97,0.18
3,136,post-conditioning,CSm,0.93,0.56
3,136,post-conditioning,CSp,0.5,0.18
3,136,pre-conditioning,CSm,1,0.56
3,136,pre-conditioning,CSp,0.8,0.18
3,137,conditioning,CSm,0.77,0.17
3,137,conditioning,CSp,0.9,0.14
3,137,post-conditioning,CSm,0.4,0.17
3,137,post-conditioning,CSp,0.63,0.14
3,137,pre-conditioning,CSm,0.77,0.17
3,137,pre-conditioning,CSp,0.4,0.14
3,138,conditioning,CSm,0.37,0.12
3,138,conditioning,CSp,0.67,0.3
3,138,post-conditioning,CSm,0.37,0.12
3,138,post-conditioning,CSp,0.5,0.3
3,138,pre-conditioning,CSm,0.67,0.12
3,138,pre-conditioning,CSp,0.93,0.3
3,139,conditioning,CSm,0.8,0.27
3,139,conditioning,CSp,0.53,0.09
3,139,post-conditioning,CSm,0.33,0.27
3,139,post-conditioning,CSp,0.3,0.09
3,139,pre-conditioning,CSm,0.7,0.27
3,139,pre-conditioning,CSp,0.67,0.09
3,140,conditioning,CSm,0.43,0.13
3,140,conditioning,CSp,0.8,0.48
3,140,post-conditioning,CSm,0.73,0.13
3,140,post-conditioning,CSp,0.77,0.48
3,140,pre-conditioning,CSm,0.6,0.13
3,140,pre-conditioning,CSp,0.73,0.48
3,141,conditioning,CSm,0.7,0.19
3,141,conditioning,CSp,0.9,0.07
3,141,post-conditioning,CSm,0.6,0.19
3,141,post-conditioning,CSp,0.67,0.07
3,141,pre-conditioning,CSm,0.73,0.19
3,141,pre-conditioning,CSp,0.83,0.07
3,142,conditioning,CSm,0.57,0.28
3,142,conditioning,CSp,0.6,0.16
3,142,post-conditioning,CSm,0.73,0.28
3,142,post-conditioning,CSp,0.4,0.16
3,142,pre-conditioning,CSm,0.63,0.28
3,142,pre-conditioning,CSp,0.67,0.16
3,143,conditioning,CSm,0.27,0.12
3,143,conditioning,CSp,0.53,0.21
3,143,post-conditioning,CSm,0.33,0.12
3,143,post-conditioning,CSp,0.3,0.21
3,143,pre-conditioning,CSm,0.57,0.12
3,143,pre-conditioning,CSp,0.6,0.21
3,145,conditioning,CSm,0.73,0.16
3,145,conditioning,CSp,0.93,0.16
3,145,post-conditioning,CSm,0.6,0.16
3,145,post-conditioning,CSp,0.6,0.16
3,145,pre-conditioning,CSm,0.63,0.16
3,145,pre-conditioning,CSp,0.6,0.16
3,146,conditioning,CSm,0.27,0.02
3,146,conditioning,CSp,0.7,0.18
3,146,post-conditioning,CSm,0.17,0.02
3,146,post-conditioning,CSp,0.43,0.18
3,146,pre-conditioning,CSm,0.3,0.02
3,146,pre-conditioning,CSp,0.57,0.18
3,147,conditioning,CSm,0.33,0.2
3,147,conditioning,CSp,0.8,0.17
3,147,post-conditioning,CSm,0.57,0.2
3,147,post-conditioning,CSp,0.67,0.17
3,147,pre-conditioning,CSm,0.7,0.2
3,147,pre-conditioning,CSp,0.53,0.17
3,148,conditioning,CSm,0.27,0.19
3,148,conditioning,CSp,0.6,0.21
3,148,post-conditioning,CSm,0.2,0.19
3,148,post-conditioning,CSp,0.33,0.21
3,148,pre-conditioning,CSm,0.3,0.19
3,148,pre-conditioning,CSp,0.53,0.21
3,149,conditioning,CSm,0.63,0.29
3,149,conditioning,CSp,0.6,0.16
3,149,post-conditioning,CSm,0.43,0.29
3,149,post-conditioning,CSp,0.23,0.16
3,149,pre-conditioning,CSm,0.63,0.29
3,149,pre-conditioning,CSp,0.57,0.16
3,150,conditioning,CSm,0.83,0.1
3,150,conditioning,CSp,0.8,0.19
3,150,post-conditioning,CSm,0.8,0.1
3,150,post-conditioning,CSp,0.77,0.19
3,150,pre-conditioning,CSm,0.77,0.1
3,150,pre-conditioning,CSp,0.7,0.19
3,151,conditioning,CSm,0.73,0.29
3,151,conditioning,CSp,0.83,0.17
3,151,post-conditioning,CSm,0.67,0.29
3,151,post-conditioning,CSp,0.77,0.17
3,151,pre-conditioning,CSm,0.83,0.29
3,151,pre-conditioning,CSp,0.83,0.17
3,152,conditioning,CSm,0.8,0.18
3,152,conditioning,CSp,0.8,0.09
3,152,post-conditioning,CSm,0.53,0.18
3,152,post-conditioning,CSp,0.63,0.09
3,152,pre-conditioning,CSm,0.83,0.18
3,152,pre-conditioning,CSp,0.5,0.09
3,153,conditioning,CSm,0.43,0.09
3,153,conditioning,CSp,0.87,0.14
3,153,post-conditioning,CSm,0.33,0.09
3,153,post-conditioning,CSp,0.4,0.14
3,153,pre-conditioning,CSm,0.3,0.09
3,153,pre-conditioning,CSp,0.33,0.14
3,154,conditioning,CSm,0.77,0.26
3,154,conditioning,CSp,0.67,0.17
3,154,post-conditioning,CSm,0.77,0.26
3,154,post-conditioning,CSp,0.57,0.17
3,154,pre-conditioning,CSm,0.73,0.26
3,154,pre-conditioning,CSp,0.7,0.17
3,155,conditioning,CSm,0.63,0.24
3,155,conditioning,CSp,0.6,0.21
3,155,post-conditioning,CSm,0.5,0.24
3,155,post-conditioning,CSp,0.6,0.21
3,155,pre-conditioning,CSm,0.57,0.24
3,155,pre-conditioning,CSp,0.63,0.21
3,156,conditioning,CSm,0.37,0.26
3,156,conditioning,CSp,0.67,0.42
3,156,post-conditioning,CSm,0.33,0.26
3,156,post-conditioning,CSp,0.47,0.42
3,156,pre-conditioning,CSm,0.43,0.26
3,156,pre-conditioning,CSp,0.57,0.42
3,157,conditioning,CSm,0.9,0.19
3,157,conditioning,CSp,0.73,0.11
3,157,post-conditioning,CSm,0.63,0.19
3,157,post-conditioning,CSp,0.57,0.11
3,157,pre-conditioning,CSm,0.77,0.19
3,157,pre-conditioning,CSp,0.7,0.11
3,158,conditioning,CSm,0.67,0.43
3,158,conditioning,CSp,0.77,0.26
3,158,post-conditioning,CSm,0.63,0.43
3,158,post-conditioning,CSp,0.53,0.26
3,158,pre-conditioning,CSm,0.8,0.43
3,158,pre-conditioning,CSp,0.5,0.26
3,159,conditioning,CSm,0.67,0.41
3,159,conditioning,CSp,0.93,0.67
3,159,post-conditioning,CSm,0.63,0.41
3,159,post-conditioning,CSp,0.67,0.67
3,159,pre-conditioning,CSm,0.7,0.41
3,159,pre-conditioning,CSp,0.83,0.67
3,160,conditioning,CSm,0.47,0.14
3,160,conditioning,CSp,0.93,0.22
3,160,post-conditioning,CSm,0.77,0.14
3,160,post-conditioning,CSp,0.87,0.22
3,160,pre-conditioning,CSm,0.93,0.14
3,160,pre-conditioning,CSp,0.93,0.22
3,161,conditioning,CSm,0.67,0.64
3,161,conditioning,CSp,0.9,0.33
3,161,post-conditioning,CSm,0.7,0.64
3,161,post-conditioning,CSp,0.73,0.33
3,161,pre-conditioning,CSm,0.77,0.64
3,161,pre-conditioning,CSp,0.67,0.33
3,162,conditioning,CSm,0.4,0.14
3,162,conditioning,CSp,0.9,0.27
3,162,post-conditioning,CSm,0.57,0.14
3,162,post-conditioning,CSp,0.67,0.27
3,162,pre-conditioning,CSm,0.67,0.14
3,162,pre-conditioning,CSp,0.67,0.27
3,163,conditioning,CSm,0.8,0.31
3,163,conditioning,CSp,0.73,0.16
3,163,post-conditioning,CSm,0.6,0.31
3,163,post-conditioning,CSp,0.43,0.16
3,163,pre-conditioning,CSm,0.67,0.31
3,163,pre-conditioning,CSp,0.57,0.16
3,164,conditioning,CSm,0.87,0.4
3,164,conditioning,CSp,0.97,0.26
3,164,post-conditioning,CSm,0.83,0.4
3,164,post-conditioning,CSp,0.77,0.26
3,164,pre-conditioning,CSm,0.8,0.4
3,164,pre-conditioning,CSp,0.83,0.26
3,165,conditioning,CSm,0.73,0.23
3,165,conditioning,CSp,0.67,0.32
3,165,post-conditioning,CSm,0.73,0.23
3,165,post-conditioning,CSp,0.8,0.32
3,165,pre-conditioning,CSm,0.73,0.23
3,165,pre-conditioning,CSp,0.83,0.32
3,166,conditioning,CSm,0.63,0.48
3,166,conditioning,CSp,0.7,0.43
3,166,post-conditioning,CSm,0.67,0.48
3,166,post-conditioning,CSp,0.63,0.43
3,166,pre-conditioning,CSm,0.9,0.48
3,166,pre-conditioning,CSp,0.67,0.43
3,168,conditioning,CSm,0.77,0.29
3,168,conditioning,CSp,0.93,0.28
3,168,post-conditioning,CSm,0.57,0.29
3,168,post-conditioning,CSp,0.63,0.28
3,168,pre-conditioning,CSm,0.87,0.29
3,168,pre-conditioning,CSp,0.83,0.28
3,169,conditioning,CSm,0.5,0.08
3,169,conditioning,CSp,0.77,0.16
3,169,post-conditioning,CSm,0.37,0.08
3,169,post-conditioning,CSp,0.43,0.16
3,169,pre-conditioning,CSm,0.6,0.08
3,169,pre-conditioning,CSp,0.63,0.16
3,170,conditioning,CSm,0.7,0.29
3,170,conditioning,CSp,0.7,0.12
3,170,post-conditioning,CSm,0.67,0.29
3,170,post-conditioning,CSp,0.4,0.12
3,170,pre-conditioning,CSm,0.87,0.29
3,170,pre-conditioning,CSp,0.77,0.12
3,171,conditioning,CSm,1,0.07
3,171,conditioning,CSp,1,0.19
3,171,post-conditioning,CSm,0.53,0.07
3,171,post-conditioning,CSp,0.77,0.19
3,171,pre-conditioning,CSm,0.77,0.07
3,171,pre-conditioning,CSp,0.8,0.19
3,172,conditioning,CSm,0.7,0.27
3,172,conditioning,CSp,0.83,0.27
3,172,post-conditioning,CSm,0.53,0.27
3,172,post-conditioning,CSp,0.63,0.27
3,172,pre-conditioning,CSm,0.87,0.27
3,172,pre-conditioning,CSp,0.83,0.27
3,173,conditioning,CSm,0.53,0.14
3,173,conditioning,CSp,0.67,0.12
3,173,post-conditioning,CSm,0.47,0.14
3,173,post-conditioning,CSp,0.5,0.12
3,173,pre-conditioning,CSm,0.67,0.14
3,173,pre-conditioning,CSp,0.7,0.12
3,174,conditioning,CSm,0.53,0.23
3,174,conditioning,CSp,0.83,0.28
3,174,post-conditioning,CSm,0.6,0.23
3,174,post-conditioning,CSp,0.5,0.28
3,174,pre-conditioning,CSm,0.8,0.23
3,174,pre-conditioning,CSp,0.77,0.28
3,175,conditioning,CSm,0.63,0.14
3,175,conditioning,CSp,0.83,0.13
3,175,post-conditioning,CSm,0.63,0.14
3,175,post-conditioning,CSp,0.83,0.13
3,175,pre-conditioning,CSm,0.37,0.14
3,175,pre-conditioning,CSp,0.53,0.13
3,176,conditioning,CSm,0.63,0.19
3,176,conditioning,CSp,0.9,0.2
3,176,post-conditioning,CSm,0.33,0.19
3,176,post-conditioning,CSp,0.53,0.2
3,176,pre-conditioning,CSm,0.4,0.19
3,176,pre-conditioning,CSp,0.77,0.2
3,178,conditioning,CSm,0.6,0.19
3,178,conditioning,CSp,0.7,0.27
3,178,post-conditioning,CSm,0.8,0.19
3,178,post-conditioning,CSp,0.77,0.27
3,178,pre-conditioning,CSm,0.73,0.19
3,178,pre-conditioning,CSp,0.8,0.27
3,179,conditioning,CSm,0.43,0.12
3,179,conditioning,CSp,0.23,0.03
3,179,post-conditioning,CSm,0.57,0.12
3,179,post-conditioning,CSp,0.47,0.03
3,179,pre-conditioning,CSm,0.7,0.12
3,179,pre-conditioning,CSp,0.33,0.03
3,181,conditioning,CSm,0.17,0.1
3,181,conditioning,CSp,0.3,0.02
3,181,post-conditioning,CSm,0.2,0.1
3,181,post-conditioning,CSp,0.27,0.02
3,181,pre-conditioning,CSm,0.2,0.1
3,181,pre-conditioning,CSp,0.33,0.02
3,182,conditioning,CSm,0.53,0.08
3,182,conditioning,CSp,0.6,0.31
3,182,post-conditioning,CSm,0.53,0.08
3,182,post-conditioning,CSp,0.73,0.31
3,182,pre-conditioning,CSm,0.6,0.08
3,182,pre-conditioning,CSp,0.73,0.31
3,183,conditioning,CSm,0.53,0.33
3,183,conditioning,CSp,0.9,0.38
3,183,post-conditioning,CSm,0.6,0.33
3,183,post-conditioning,CSp,0.73,0.38
3,183,pre-conditioning,CSm,0.67,0.33
3,183,pre-conditioning,CSp,0.7,0.38
3,184,conditioning,CSm,0.67,0.1
3,184,conditioning,CSp,0.63,0.21
3,184,post-conditioning,CSm,0.6,0.1
3,184,post-conditioning,CSp,0.6,0.21
3,184,pre-conditioning,CSm,0.77,0.1
3,184,pre-conditioning,CSp,0.77,0.21
3,185,conditioning,CSm,0.67,0.21
3,185,conditioning,CSp,0.67,0.37
3,185,post-conditioning,CSm,0.43,0.21
3,185,post-conditioning,CSp,0.57,0.37
3,185,pre-conditioning,CSm,0.37,0.21
3,185,pre-conditioning,CSp,0.63,0.37
3,186,conditioning,CSm,0.23,0.13
3,186,conditioning,CSp,0.6,0.38
3,186,post-conditioning,CSm,0.23,0.13
3,186,post-conditioning,CSp,0.47,0.38
3,186,pre-conditioning,CSm,0.47,0.13
3,186,pre-conditioning,CSp,0.73,0.38
3,187,conditioning,CSm,0.43,0.16
3,187,conditioning,CSp,0.5,0.23
3,187,post-conditioning,CSm,0.27,0.16
3,187,post-conditioning,CSp,0.53,0.23
3,187,pre-conditioning,CSm,0.5,0.16
3,187,pre-conditioning,CSp,0.5,0.23
3,188,conditioning,CSm,0.73,0.4
3,188,conditioning,CSp,0.6,0.16
3,188,post-conditioning,CSm,0.47,0.4
3,188,post-conditioning,CSp,0.3,0.16
3,188,pre-conditioning,CSm,0.87,0.4
3,188,pre-conditioning,CSp,0.33,0.16
3,189,conditioning,CSm,0.73,0.32
3,189,conditioning,CSp,0.77,0.34
3,189,post-conditioning,CSm,0.6,0.32
3,189,post-conditioning,CSp,0.73,0.34
3,189,pre-conditioning,CSm,0.83,0.32
3,189,pre-conditioning,CSp,0.77,0.34
3,190,conditioning,CSm,0.63,0.17
3,190,conditioning,CSp,0.83,0.26
3,190,post-conditioning,CSm,0.3,0.17
3,190,post-conditioning,CSp,0.47,0.26
3,190,pre-conditioning,CSm,0.6,0.17
3,190,pre-conditioning,CSp,0.47,0.26
3,191,conditioning,CSm,0.4,0.12
3,191,conditioning,CSp,0.2,0.06
3,191,post-conditioning,CSm,0.17,0.12
3,191,post-conditioning,CSp,0.07,0.06
3,191,pre-conditioning,CSm,0.37,0.12
3,191,pre-conditioning,CSp,0.13,0.06
3,192,conditioning,CSm,0.53,0.2
3,192,conditioning,CSp,0.4,0.11
3,192,post-conditioning,CSm,0.53,0.2
3,192,post-conditioning,CSp,0.37,0.11
3,192,pre-conditioning,CSm,0.63,0.2
3,192,pre-conditioning,CSp,0.5,0.11
3,193,conditioning,CSm,0.6,0.39
3,193,conditioning,CSp,0.83,0.27
3,193,post-conditioning,CSm,0.77,0.39
3,193,post-conditioning,CSp,0.73,0.27
3,193,pre-conditioning,CSm,0.8,0.39
3,193,pre-conditioning,CSp,0.8,0.27
3,194,conditioning,CSm,0.5,0.14
3,194,conditioning,CSp,0.63,0.46
3,194,post-conditioning,CSm,0.7,0.14
3,194,post-conditioning,CSp,0.7,0.46
3,194,pre-conditioning,CSm,0.5,0.14
3,194,pre-conditioning,CSp,0.7,0.46
3,195,conditioning,CSm,0.33,0.33
3,195,conditioning,CSp,0.7,0.28
3,195,post-conditioning,CSm,0.7,0.33
3,195,post-conditioning,CSp,0.77,0.28
3,195,pre-conditioning,CSm,0.73,0.33
3,195,pre-conditioning,CSp,0.8,0.28
3,197,conditioning,CSm,0.9,0.04
3,197,conditioning,CSp,0.83,0.19
3,197,post-conditioning,CSm,0.5,0.04
3,197,post-conditioning,CSp,0.47,0.19
3,197,pre-conditioning,CSm,0.87,0.04
3,197,pre-conditioning,CSp,0.77,0.19
3,200,conditioning,CSm,0.67,0.36
3,200,conditioning,CSp,0.6,0.38
3,200,post-conditioning,CSm,0.63,0.36
3,200,post-conditioning,CSp,0.37,0.38
3,200,pre-conditioning,CSm,0.6,0.36
3,200,pre-conditioning,CSp,0.53,0.38
3,201,conditioning,CSm,0.4,0
3,201,conditioning,CSp,0.67,0.07
3,201,post-conditioning,CSm,0.1,0
3,201,post-conditioning,CSp,0.27,0.07
3,201,pre-conditioning,CSm,0.17,0
3,201,pre-conditioning,CSp,0.57,0.07
3,202,conditioning,CSm,0.73,0.33
3,202,conditioning,CSp,0.83,0.24
3,202,post-conditioning,CSm,0.6,0.33
3,202,post-conditioning,CSp,0.37,0.24
3,202,pre-conditioning,CSm,0.63,0.33
3,202,pre-conditioning,CSp,0.73,0.24
3,203,conditioning,CSm,0.57,0.36
3,203,conditioning,CSp,0.83,0.18
3,203,post-conditioning,CSm,0.67,0.36
3,203,post-conditioning,CSp,0.5,0.18
3,203,pre-conditioning,CSm,0.47,0.36
3,203,pre-conditioning,CSp,0.4,0.18
3,204,conditioning,CSm,0.67,0.19
3,204,conditioning,CSp,0.83,0.12
3,204,post-conditioning,CSm,0.67,0.19
3,204,post-conditioning,CSp,0.73,0.12
3,204,pre-conditioning,CSm,0.77,0.19
3,204,pre-conditioning,CSp,0.57,0.12
3,205,conditioning,CSm,0.57,0.27
3,205,conditioning,CSp,0.87,0.44
3,205,post-conditioning,CSm,0.63,0.27
3,205,post-conditioning,CSp,0.87,0.44
3,205,pre-conditioning,CSm,0.7,0.27
3,205,pre-conditioning,CSp,0.83,0.44
3,206,conditioning,CSm,0.5,0.29
3,206,conditioning,CSp,0.7,0.29
3,206,post-conditioning,CSm,0.5,0.29
3,206,post-conditioning,CSp,0.47,0.29
3,206,pre-conditioning,CSm,0.8,0.29
3,206,pre-conditioning,CSp,0.7,0.29
3,207,conditioning,CSm,0.43,0.28
3,207,conditioning,CSp,0.73,0.04
3,207,post-conditioning,CSm,0.47,0.28
3,207,post-conditioning,CSp,0.27,0.04
3,207,pre-conditioning,CSm,0.47,0.28
3,207,pre-conditioning,CSp,0.33,0.04
3,208,conditioning,CSm,0.87,0.26
3,208,conditioning,CSp,0.77,0.24
3,208,post-conditioning,CSm,0.53,0.26
3,208,post-conditioning,CSp,0.63,0.24
3,208,pre-conditioning,CSm,0.5,0.26
3,208,pre-conditioning,CSp,0.73,0.24
3,209,conditioning,CSm,0.53,0.19
3,209,conditioning,CSp,0.7,0.23
3,209,post-conditioning,CSm,0.57,0.19
3,209,post-conditioning,CSp,0.37,0.23
3,209,pre-conditioning,CSm,0.5,0.19
3,209,pre-conditioning,CSp,0.77,0.23
3,210,conditioning,CSm,0.87,0.32
3,210,conditioning,CSp,0.9,0.2
3,210,post-conditioning,CSm,0.8,0.32
3,210,post-conditioning,CSp,0.6,0.2
3,210,pre-conditioning,CSm,0.93,0.32
3,210,pre-conditioning,CSp,0.6,0.2
3,211,conditioning,CSm,0.9,0.29
3,211,conditioning,CSp,0.87,0.26
3,211,post-conditioning,CSm,0.63,0.29
3,211,post-conditioning,CSp,0.83,0.26
3,211,pre-conditioning,CSm,0.83,0.29
3,211,pre-conditioning,CSp,0.83,0.26
3,212,conditioning,CSm,0.37,0.1
3,212,conditioning,CSp,0.73,0.22
3,212,post-conditioning,CSm,0.17,0.1
3,212,post-conditioning,CSp,0.47,0.22
3,212,pre-conditioning,CSm,0.33,0.1
3,212,pre-conditioning,CSp,0.63,0.22
3,213,conditioning,CSm,0.47,0.13
3,213,conditioning,CSp,0.87,0.1
3,213,post-conditioning,CSm,0.23,0.13
3,213,post-conditioning,CSp,0.43,0.1
3,213,pre-conditioning,CSm,0.37,0.13
3,213,pre-conditioning,CSp,0.47,0.1
4,215,conditioning,CSm,0.4,0.18
4,215,conditioning,CSp,0.63,0.3
4,215,post-conditioning,CSm,0.33,0.18
4,215,post-conditioning,CSp,0.4,0.3
4,215,pre-conditioning,CSm,0.8,0.18
4,215,pre-conditioning,CSp,0.77,0.3
4,216,conditioning,CSm,0.9,0.43
4,216,conditioning,CSp,0.6,0.34
4,216,post-conditioning,CSm,0.83,0.43
4,216,post-conditioning,CSp,0.67,0.34
4,216,pre-conditioning,CSm,0.9,0.43
4,216,pre-conditioning,CSp,0.8,0.34
4,217,conditioning,CSm,0.6,0.24
4,217,conditioning,CSp,0.77,0.32
4,217,post-conditioning,CSm,0.87,0.24
4,217,post-conditioning,CSp,0.87,0.32
4,217,pre-conditioning,CSm,0.83,0.24
