item,idx,token,surprisal
1.3,70,ch,2.1457326412200928
1.3,71,ri,5.661212921142578
1.3,72,eb,0.16447655856609344
1.3,73,en,0.6730011105537415
1.3,74,.,1.5958867073059082
1.3,75,,9.763496398925781
1.3,76,In,15.108673095703125
1.3,77,der,4.048789978027344
1.3,78,he,9.907365798950195
1.3,79,ut,7.952753067016602
1.3,80,igen,4.152693748474121
1.3,81,St,5.711935520172119
1.3,82,und,7.9815897941589355
1.3,83,e,1.3934329748153687
1.3,84,w,5.749253749847412
1.3,85,urden,4.766947269439697
1.3,86,die,4.61757230758667
1.3,87,Pr,9.87265396118164
1.3,88,ü,0.3263857364654541
1.3,89,f,0.674025297164917
1.3,90,ung,1.263393521308899
1.3,91,en,3.402421236038208
1.3,92,d,6.753074645996094
1.3,93,ann,5.7769927978515625
1.3,94,end,14.517129898071289
1.3,95,lich,4.7586188316345215
1.3,96,z,4.314793586730957
1.3,97,ur,2.791501045227051
1.3,98,ü,6.912550449371338
1.3,99,ck,0.08346780389547348
1.3,100,ge,10.082839012145996
1.3,101,ge,6.544965744018555
1.3,102,ben,1.6745572090148926
1.3,103,.,1.9213757514953613
1.3,104,Peter,13.692976951599121
1.3,105,war,15.22411060333252
1.3,106,ent,10.212873458862305
1.3,107,t,7.816834449768066
1.3,108,ä,5.419692039489746
1.3,109,us,7.66045618057251
1.3,110,cht,11.211973190307617
1.3,111,�,6.748138427734375
1.3,112,�,0.11169669032096863
1.3,113,ber,0.036424003541469574
1.3,114,se,6.616352081298828
1.3,115,ine,3.491286277770996
1.3,116,Note,16.462339401245117
1.3,117,.,4.8221211433410645
1.3,118,Tro,13.221709251403809
1.3,119,tz,0.6251621246337891
1.3,120,des,9.449223518371582
1.3,121,Fle,11.33890438079834
1.3,122,i,10.010844230651855
1.3,123,ß,1.4465312957763672
1.3,124,es,3.562363386154175
1.3,125,und,5.423936367034912
1.3,126,der,6.085514545440674
1.3,127,N,6.757569789886475
1.3,128,ach,0.7971405386924744
1.3,129,h,3.1547279357910156
1.3,130,il,0.20934805274009705
1.3,131,fe,0.04980069771409035
1.3,132,hat,7.27462100982666
1.3,133,te,5.304859161376953
1.3,134,er,6.748907566070557
1.3,135,n,5.098480224609375
1.3,136,ur,3.664304733276367
1.3,137,e,3.767817497253418
1.3,138,ine,2.1646220684051514
1.3,139,un,10.048919677734375
1.3,140,gen,10.590093612670898
1.3,141,ü,7.783863067626953
1.3,142,g,6.990972995758057
1.3,143,ende,7.733412265777588
1.3,144,B,7.5451836585998535
1.3,145,ew,2.577956199645996
1.3,146,ert,6.316100120544434
1.3,147,ung,2.8933136463165283
1.3,148,er,6.478246688842773
1.3,149,hal,7.07581901550293
1.3,150,ten,0.5866259932518005
1.3,151,.,1.589967966079712
1.3,152,Peter,7.51707124710083
1.3,153,is,4.473209381103516
1.3,154,t,0.06443869322538376
1.3,155,le,11.11717700958252
1.3,156,ider,7.711748123168945
1.3,157,w,6.024852275848389
1.3,158,ied,6.265183448791504
1.3,159,er,0.11381544172763824
1.3,160,d,6.579916477203369
1.3,161,urch,2.5588197708129883
1.3,162,ge,9.645535469055176
1.3,163,fall,15.951534271240234
1.3,164,en,1.0834808349609375
1.3,165,.,4.098529815673828
1.6,1,Peter,15.12226676940918
1.6,2,is,6.250476837158203
1.6,3,t,17.64838981628418
1.6,4,in,8.423815727233887
1.6,5,der,4.831993579864502
1.6,6,8,13.993171691894531
1.6,7,.,3.1363632678985596
1.6,8,Kl,8.721529006958008
1.6,9,asse,3.7118663787841797
1.6,10,.,5.927280902862549
1.6,11,Se,9.708389282226562
1.6,12,it,3.070624351501465
1.6,13,let,15.363086700439453
1.6,14,z,1.9756548404693604
1.6,15,ter,4.434868335723877
1.6,16,W,6.200995445251465
1.6,17,oche,6.699572563171387
1.6,18,is,6.258039951324463
1.6,19,t,0.05323170870542526
1.6,20,die,4.689645767211914
1.6,21,A,8.027303695678711
1.6,22,uf,1.4051182270050049
1.6,23,reg,10.299945831298828
1.6,24,ung,0.9184166789054871
1.6,25,un,9.467218399047852
1.6,26,ter,0.5593543648719788
1.6,27,den,3.649252414703369
1.6,28,Sch,8.087303161621094
1.6,29,ü,5.775294303894043
1.6,30,l,6.943707466125488
1.6,31,ern,9.26952075958252
1.6,32,gro,15.014098167419434
1.6,33,ß,0.039072491228580475
1.6,34,",",8.465721130371094
1.6,35,we,9.044203758239746
1.6,36,il,2.746412992477417
1.6,37,s,5.268362045288086
1.6,38,ie,1.9479458332061768
1.6,39,e,3.907456874847412
1.6,40,ine,1.6324774026870728
1.6,41,Mat,12.026942253112793
1.6,42,he,4.679733753204346
1.6,43,pr,12.874234199523926
1.6,44,ü,4.675056457519531
1.6,45,f,2.2715394496917725
1.6,46,ung,1.219777226448059
1.6,47,g,7.181893825531006
1.6,48,es,2.8194117546081543
1.6,49,ch,2.0789029598236084
1.6,50,ri,5.85851526260376
1.6,51,eb,0.13537690043449402
1.6,52,en,0.4944204092025757
1.6,53,und,4.476620197296143
1.6,54,se,5.322874069213867
