"Cell.ID","x","y","Time.point","Intensity","Area"
57,36.8107344632768,49.678479712378,1879,6090.10339506173,649
57,38.4507700770077,50.5250275027503,1880,6118.3009868421,606
57,37.3038441284887,49.766719325961,1881,6105.28050713154,633
57,36.8315732466829,50.3799079339291,1882,6122.14401294498,615.5
57,37.5161998901702,50.4807797913234,1883,6131.7173553719,607
57,35.9744767738642,51.111281265952,1884,6088.79538461539,653
57,37.3368983957219,50.9157117392412,1885,6081.0487804878,654.5
57,36.7017676767677,51.0161616161616,1886,6078.6918429003,660
57,36.9832387131657,50.4695863746959,1887,6106.01935483871,616.5
57,37.9245999457554,49.7103336045566,1888,6110.62418300654,614.5
57,37.5813074014047,49.435170178282,1889,6101.77221324717,617
57,37.6910761154856,51.105249343832,1890,6091.72440944882,635
57,37.709388185654,50.5308544303797,1891,6091.39020537125,632
57,37.5810083210964,50.4583945178659,1892,6062.94091580502,681
57,38.2909090909091,51.9702239789196,1893,6093.80982567353,632.5
57,38.9877508470159,49.7591868647381,1894,6072.75155279503,639.5
57,38.477576711251,51.1442433779177,1895,6084.62264150943,635.5
57,38.1084306095979,50.9652399481193,1896,6084.0171875,642.5
57,37.7314375987362,51.006055818852,1897,6078.62816455696,633
57,37.1698908730159,50.1297123015873,1898,6042.11127596439,672
57,37.5677083333333,50.8188048245614,1899,6113.67656765677,608
57,37.5330284552846,50.3307926829268,1900,6070.31039755352,656
57,37.6403992645127,49.9873916469661,1901,6091.0157480315,634.5
57,38.2152292152292,51.1041181041181,1902,6075.00930232558,643.5
57,38.6963488311006,51.3251904386656,1903,6080.66614173228,634.5
57,37.0657385924207,51.3655581335396,1904,6068.85093167702,646.5
57,37.6329557713053,50.6655879180151,1905,6093.85322580645,618
57,37.9631073005976,52.2120031176929,1906,6073.88372093023,641.5
57,38.3061325420376,50.4023244312562,1907,6048.96711509716,674
57,38.3380098726942,50.9389451805664,1908,6069.39875389408,641.5
57,37.9313915857605,51.6606256742179,1909,5976.64545454545,772.5
57,37.8248215266337,51.9571663920923,1910,6115.64297520661,607
57,38.4722642460918,51.0617750882501,1911,6073.48636363636,661
57,38.1036569323862,52.1557484872402,1912,6096.22028526149,633.5
57,38.6232980332829,53.3224911749874,1913,6055.21903323263,661
57,38.7075127644055,52.4252370532458,1914,6043.2055393586,685.5
57,38.674677002584,53.0284237726098,1915,6085.59564541213,645
57,37.4899842448796,52.5142921449471,1916,6004.55766621438,740.5
57,37.7738927738928,52.0794871794872,1917,6015.98171589311,715
57,38.4635985439418,53.9417576703068,1918,6079.9234375,641
57,38.1244784422809,52.2902178952248,1919,6020.36980609418,719
57,37.8223805753497,53.1757719714964,1920,6093.27388535032,631.5
57,37.9015922735578,52.2169146436962,1921,6088.92150706436,638.5
57,38.2229662698413,52.9744543650794,1922,6054.50971599402,672
57,37.9357823129252,52.836462585034,1923,6131.91830065359,612.5
57,38.5690053970702,51.7301464919044,1924,6075.63538461538,648.5
57,38.8254855014632,51.6222399574355,1925,6094.15311004785,626.5
57,38.1188843164152,53.1035665294925,1926,6009.81017881706,729
57,38.0947496947497,52.1943833943834,1927,6048.53777777778,682.5
57,38.4382858609187,52.0341288170387,1928,6077.86902927581,649.5
57,38.6342871485944,51.8898092369478,1929,6063.89505247376,664
57,37.9213425570074,53.9113502434025,1930,6078.76043276661,650.5
57,38.5052041633307,53.6557245796637,1931,6090.50877192982,624.5
57,38.1896125309151,53.5130530365485,1932,6116.10708401977,606.5
57,37.4539682539683,54.3809523809524,1933,6014.60408163265,735
57,38.2259044462856,53.5818834576084,1934,6128.35313531353,603.5
57,38.6026831785346,53.8485552115583,1935,6069.30590062112,646
57,38.5372645372645,53.4608244608245,1936,6121.74918032787,610.5
57,37.1139442231076,53.0480743691899,1937,6094.5968,627.5
57,38.8257380338206,54.365720836916,1938,6145.48797250859,581.5
57,37.2408491947291,53.5148853099073,1939,6044.44444444444,683
57,38.4706645898235,54.102544132918,1940,6078.32453416149,642
57,38.408115942029,53.3365217391304,1941,6159.13217391304,575
57,36.9042606516291,53.4453634085213,1942,6080.64848484849,665
57,38.3668866886689,52.6985698569857,1943,6127.54966887417,606
57,38.4219373219373,50.1911680911681,1944,6133.76279863481,585
57,38.752792256143,53.3832216430876,1945,6065.3471810089,671.5
57,37.8240258128568,53.3891784561926,1946,6069.04640718563,671.5
57,38.2366749516708,52.4750069041701,1947,6130.09405940594,603.5
57,37.7216086094591,51.5638629283489,1948,6132.24703891709,588.5
57,38.0025597269625,52.1868600682594,1949,6148.08888888889,586
57,37.5124929017604,53.5207268597388,1950,6161.53184165232,587
57,37.2570666666667,51.7736,1951,6117.90850722311,625
57,35.9912674650699,53.2899201596806,1952,6066.21739130435,668
